Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,Country,Season
E3,2002-12-14,Cardiff,Bristol City,0,2,A,0,0,D,A Wiley,12.0,5.0,6.0,3.0,17.0,12.0,13.0,2.0,4,0,0,0,1.8,3.25,4.0,1.8,3.3,4.0,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.85,3.25,3.75,1.8,3.3,3.75,EN,2002/2003
E3,2002-12-14,Crewe,Barnsley,2,0,H,1,0,H,J P Robinson,12.0,12.0,8.0,7.0,11.0,16.0,5.0,9.0,0,0,0,0,1.571,3.6,5.0,1.6,3.45,5.2,1.7,3.2,3.7,1.57,3.5,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.61,3.3,5.0,EN,2002/2003
E3,2002-12-14,Huddersfield,Stockport,2,1,H,1,0,H,L Mason,10.0,8.0,5.0,5.0,11.0,18.0,5.0,6.0,1,1,0,0,2.3,3.2,2.7,2.25,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,EN,2002/2003
E3,2002-12-14,Luton,Colchester,1,2,A,1,1,D,W Jordan,10.0,3.0,6.0,2.0,13.0,10.0,10.0,2.0,2,2,0,0,1.571,3.6,5.0,1.65,3.5,4.7,1.65,3.2,3.9,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,EN,2002/2003
E3,2002-12-14,Mansfield,Blackpool,4,0,H,1,0,H,M Thorpe,9.0,7.0,2.0,0.0,17.0,13.0,2.0,4.0,1,2,0,1,2.625,3.2,2.375,2.5,3.2,2.5,2.35,3.0,2.35,2.4,3.25,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E3,2002-12-14,Northampton,Tranmere,0,4,A,0,1,A,P Crossley,8.0,6.0,4.0,6.0,14.0,20.0,4.0,1.0,1,2,0,0,2.2,3.25,2.8,2.05,3.3,3.2,2.0,3.0,2.9,2.0,3.4,3.0,2.0,3.25,3.25,2.0,3.25,3.25,1.9,3.25,3.4,EN,2002/2003
E3,2002-12-14,Notts County,QPR,3,0,H,2,0,H,G Laws,13.0,15.0,7.0,6.0,15.0,13.0,6.0,10.0,2,1,0,0,2.6,3.2,2.4,2.5,3.2,2.55,2.35,3.0,2.35,2.6,3.2,2.38,2.5,3.2,2.5,2.5,3.0,2.6,2.4,2.9,2.75,EN,2002/2003
E3,2002-12-14,Oldham,Wigan,0,2,A,0,1,A,A Hall,4.0,12.0,2.0,6.0,16.0,22.0,2.0,8.0,3,2,1,0,2.5,3.2,2.5,2.6,3.2,2.45,2.35,3.0,2.35,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.2,2.3,EN,2002/2003
E3,2002-12-14,Peterboro,Cheltenham,4,1,H,3,0,H,C Boyeson,17.0,14.0,9.0,5.0,13.0,8.0,8.0,5.0,0,1,0,0,2.2,3.25,2.8,2.2,3.25,2.9,2.2,3.0,2.6,2.4,3.25,2.5,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,EN,2002/2003
E3,2002-12-14,Plymouth,Swindon,1,1,D,0,0,D,R Olivier,18.0,4.0,7.0,2.0,10.0,19.0,6.0,6.0,3,3,0,0,1.8,3.25,4.0,1.9,3.25,3.75,1.9,3.1,3.0,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E3,2002-12-14,Wycombe,Port Vale,3,1,H,1,0,H,J Ross,8.0,13.0,4.0,10.0,16.0,9.0,2.0,5.0,2,2,0,0,2.1,3.25,3.0,2.1,3.25,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.2,2.88,2.2,3.2,2.875,2.2,3.2,2.8,EN,2002/2003
E3,2002-12-20,Colchester,Cardiff,1,2,A,0,1,A,U Rennie,,,,,,,,,3,2,1,1,3.0,3.25,2.1,3.2,3.3,2.16,2.6,3.0,2.2,3.4,3.25,1.91,3.0,3.25,2.1,3.0,3.25,2.1,2.8,3.2,2.2,EN,2002/2003
E3,2002-12-20,Stockport,Northampton,4,0,H,1,0,H,B Curson,13.0,6.0,4.0,3.0,10.0,8.0,3.0,8.0,2,1,0,0,2.0,3.25,3.25,2.1,3.3,3.31,2.0,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,EN,2002/2003
E3,2002-12-21,Barnsley,Mansfield,0,1,A,0,0,D,A Penn,15.0,10.0,7.0,7.0,17.0,12.0,6.0,8.0,4,2,0,0,1.8,3.25,4.0,1.7,3.35,4.6,1.8,3.1,3.4,1.73,3.5,3.75,1.73,3.4,4.2,1.727,3.4,4.2,1.83,3.3,3.6,EN,2002/2003
E3,2002-12-21,Blackpool,Peterboro,3,0,H,2,0,H,C Webster,16.0,12.0,6.0,8.0,14.0,11.0,5.0,9.0,1,0,0,0,1.833,3.5,3.5,1.78,3.35,4.1,1.8,3.1,3.4,1.8,3.25,3.75,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,EN,2002/2003
E3,2002-12-21,Bristol City,Luton,1,1,D,0,0,D,M Cooper,18.0,7.0,9.0,2.0,12.0,16.0,13.0,3.0,1,5,0,1,1.615,3.6,4.5,1.62,3.45,5.0,1.6,3.3,4.0,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.5,4.5,EN,2002/2003
E3,2002-12-21,Cheltenham,Wycombe,0,0,D,0,0,D,M Fletcher,16.0,7.0,6.0,4.0,13.0,16.0,10.0,5.0,1,3,0,0,2.25,3.25,2.75,2.2,3.25,2.9,2.1,3.0,2.8,2.0,3.4,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,EN,2002/2003
E3,2002-12-21,Chesterfield,Oldham,0,1,A,0,1,A,J Ross,5.0,9.0,1.0,3.0,16.0,12.0,1.0,5.0,3,3,0,0,2.375,3.2,2.625,2.3,3.25,2.75,2.3,3.0,2.4,2.25,3.2,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.62,EN,2002/2003
E3,2002-12-21,Port Vale,Plymouth,1,2,A,1,2,A,P Prosser,14.0,14.0,9.0,10.0,13.0,14.0,8.0,5.0,0,0,0,0,2.1,3.25,3.0,2.05,3.3,3.2,2.0,3.0,2.9,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,EN,2002/2003
E3,2002-12-21,QPR,Brentford,1,1,D,1,1,D,M Messias,14.0,7.0,9.0,3.0,22.0,22.0,7.0,8.0,3,3,0,0,2.25,3.25,2.75,2.1,3.3,3.05,2.1,3.0,2.9,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,2.2,3.2,2.8,EN,2002/2003
E3,2002-12-21,Swindon,Crewe,1,3,A,0,2,A,L Cable,17.0,5.0,5.0,3.0,15.0,10.0,7.0,1.0,1,1,0,0,2.75,3.25,2.25,2.75,3.25,2.3,2.6,3.0,2.2,2.75,3.2,2.25,2.75,3.25,2.25,2.7,3.2,2.3,2.75,3.2,2.25,EN,2002/2003
E3,2002-12-21,Tranmere,Notts County,2,2,D,2,1,H,M Ryan,16.0,8.0,16.0,7.0,10.0,20.0,8.0,7.0,2,4,2,0,1.727,3.5,4.0,1.7,3.35,4.6,1.65,3.2,3.9,1.73,3.5,3.75,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,EN,2002/2003
E3,2002-12-21,Wigan,Huddersfield,1,0,H,1,0,H,M Pike,15.0,6.0,9.0,5.0,9.0,7.0,8.0,6.0,0,0,0,0,1.364,4.0,7.5,1.38,3.95,7.75,1.35,3.6,6.5,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.36,3.75,8.0,EN,2002/2003
E3,2002-12-26,Bristol City,Plymouth,0,0,D,0,0,D,A Hall,7.0,5.0,3.0,2.0,14.0,9.0,7.0,5.0,3,0,0,0,1.533,3.5,5.5,1.55,3.55,5.55,1.5,3.4,4.7,1.57,3.5,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.5,3.4,6.0,EN,2002/2003
E3,2002-12-26,Cheltenham,Crewe,0,4,A,0,3,A,B Curson,11.0,17.0,7.0,10.0,14.0,9.0,5.0,4.0,2,1,2,0,3.0,3.25,2.1,3.05,3.3,2.1,2.8,3.0,2.1,2.75,3.25,2.2,3.0,3.25,2.1,3.0,3.25,2.1,3.0,3.2,2.1,EN,2002/2003
E3,2002-12-26,Colchester,Peterboro,1,1,D,1,0,H,F Stretton,16.0,11.0,6.0,7.0,11.0,19.0,2.0,2.0,2,3,0,0,1.909,3.4,3.4,1.9,3.3,3.6,1.9,3.0,3.1,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E3,2002-12-26,Huddersfield,Tranmere,1,2,A,0,0,D,A Leak,11.0,3.0,1.0,1.0,15.0,13.0,9.0,6.0,1,0,0,0,2.5,3.2,2.5,2.38,3.25,2.65,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.4,3.2,2.6,2.3,3.2,2.62,EN,2002/2003
E3,2002-12-26,Luton,Cardiff,2,0,H,0,0,D,P Armstrong,12.0,12.0,8.0,7.0,11.0,13.0,9.0,3.0,0,5,0,0,2.75,3.25,2.25,2.75,3.25,2.3,2.6,3.0,2.2,2.62,3.5,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.2,2.25,EN,2002/2003
E3,2002-12-26,Mansfield,Stockport,4,2,H,1,2,A,R Beeby,17.0,8.0,9.0,5.0,14.0,17.0,10.0,2.0,0,1,0,0,2.2,3.25,2.8,2.22,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,EN,2002/2003
E3,2002-12-26,Northampton,Chesterfield,0,1,A,0,0,D,G Hegley,16.0,10.0,6.0,4.0,9.0,15.0,7.0,0.0,1,1,0,0,2.2,3.25,2.8,2.22,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,EN,2002/2003
E3,2002-12-26,Notts County,Barnsley,3,2,H,1,1,D,E Evans,5.0,18.0,2.0,13.0,16.0,15.0,5.0,12.0,4,2,1,0,2.0,3.25,3.25,2.1,3.25,3.1,2.0,3.0,2.9,2.0,3.4,3.0,2.1,3.25,3.0,2.1,3.25,3.0,2.0,3.2,3.2,EN,2002/2003
E3,2002-12-26,Oldham,Blackpool,1,1,D,1,1,D,M Jones,10.0,14.0,5.0,9.0,9.0,13.0,6.0,5.0,2,3,0,0,1.727,3.5,4.0,1.7,3.45,4.35,1.7,3.2,3.7,1.62,3.5,4.5,1.72,3.4,4.0,1.7,3.4,4.333,1.72,3.4,4.0,EN,2002/2003
E3,2002-12-26,Port Vale,Wigan,0,1,A,0,0,D,P Joslin,4.0,11.0,2.0,4.0,12.0,13.0,3.0,5.0,1,0,0,0,3.75,3.25,1.833,3.75,3.35,1.85,3.5,3.0,1.8,3.0,3.4,2.0,3.6,3.4,1.83,3.6,3.4,1.833,3.75,3.3,1.8,EN,2002/2003
E3,2002-12-26,QPR,Wycombe,2,1,H,2,0,H,S Bennett,12.0,6.0,5.0,2.0,15.0,8.0,4.0,10.0,3,2,0,0,1.833,3.5,3.5,1.9,3.3,3.6,1.8,3.0,3.5,1.8,3.25,3.75,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.2,3.75,EN,2002/2003
E3,2002-12-26,Swindon,Brentford,2,1,H,1,0,H,T Parkes,19.0,11.0,14.0,6.0,18.0,15.0,7.0,5.0,1,2,0,1,2.4,3.2,2.6,2.42,3.2,2.62,2.3,3.0,2.4,2.38,3.2,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.3,2.5,EN,2002/2003
E3,2002-12-28,Barnsley,Port Vale,2,1,H,1,1,D,G Cain,17.0,12.0,10.0,7.0,10.0,10.0,10.0,4.0,0,0,0,0,2.1,3.25,3.0,2.05,3.25,3.2,2.0,3.0,2.9,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.3,2.87,EN,2002/2003
E3,2002-12-28,Blackpool,Colchester,3,1,H,2,0,H,A Kaye,19.0,10.0,11.0,3.0,6.0,8.0,9.0,2.0,1,2,0,0,1.8,3.25,4.0,1.9,3.15,3.75,1.85,3.1,3.2,1.91,3.4,3.25,1.83,3.25,3.75,1.833,3.25,3.75,1.9,3.4,3.25,EN,2002/2003
E3,2002-12-28,Brentford,Mansfield,1,0,H,0,0,D,G Hegley,8.0,3.0,3.0,1.0,10.0,11.0,6.0,3.0,2,2,1,0,1.667,3.5,4.333,1.65,3.4,4.75,1.65,3.2,3.9,1.57,3.5,5.0,1.67,3.5,4.33,1.667,3.5,4.333,1.66,3.6,4.0,EN,2002/2003
E3,2002-12-28,Chesterfield,Cheltenham,2,2,D,0,0,D,E Ilderton,11.0,11.0,5.0,6.0,12.0,7.0,3.0,6.0,1,0,0,0,1.667,3.5,4.333,1.65,3.4,4.75,1.7,3.2,3.7,1.8,3.25,3.75,1.67,3.5,4.5,1.667,3.4,4.5,1.72,3.4,4.0,EN,2002/2003
E3,2002-12-28,Peterboro,Northampton,0,0,D,0,0,D,M Jones,15.0,8.0,7.0,2.0,15.0,20.0,6.0,1.0,3,1,0,0,2.2,3.25,2.8,2.15,3.4,2.85,2.1,3.0,2.8,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.3,2.87,EN,2002/2003
E3,2002-12-28,Plymouth,Notts County,1,0,H,0,0,D,J Ross,16.0,2.0,11.0,1.0,13.0,15.0,6.0,3.0,3,1,0,0,1.8,3.4,3.75,1.8,3.4,3.85,1.75,3.2,3.5,1.8,3.25,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.72,3.4,4.0,EN,2002/2003
E3,2002-12-28,Stockport,Bristol City,1,4,A,0,3,A,J P Robinson,7.0,14.0,4.0,10.0,12.0,9.0,5.0,5.0,1,1,0,0,3.0,3.25,2.1,3.0,3.3,2.1,2.6,3.0,2.2,2.75,3.25,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.75,3.25,2.2,EN,2002/2003
E3,2002-12-28,Tranmere,QPR,3,0,H,0,0,D,M Cowburn,13.0,10.0,8.0,4.0,16.0,11.0,9.0,5.0,3,1,0,1,1.909,3.25,3.5,1.95,3.25,3.4,1.85,3.1,3.2,2.0,3.4,3.0,1.83,3.25,3.75,1.833,3.25,3.75,1.83,3.3,3.6,EN,2002/2003
E3,2002-12-28,Wigan,Swindon,2,0,H,1,0,H,C Wilkes,22.0,9.0,14.0,5.0,9.0,16.0,3.0,2.0,2,2,0,0,1.4,4.0,6.5,1.41,4.0,6.6,1.4,3.6,5.5,1.4,3.75,7.0,1.4,3.75,7.5,1.4,3.75,7.5,1.36,3.75,8.0,EN,2002/2003
E3,2002-12-28,Wycombe,Luton,1,2,A,0,2,A,P Walton,7.0,6.0,2.0,2.0,8.0,11.0,4.0,5.0,1,1,0,0,2.5,3.2,2.5,2.47,3.25,2.52,2.35,3.0,2.35,2.25,3.5,2.5,2.5,3.2,2.5,2.5,3.2,2.5,2.62,3.1,2.37,EN,2002/2003
E3,2002-12-29,Cardiff,Huddersfield,4,0,H,2,0,H,S Mathieson,20.0,15.0,14.0,10.0,10.0,9.0,8.0,3.0,0,2,0,1,1.4,3.75,7.5,1.41,4.0,6.6,1.4,3.6,5.5,1.36,4.0,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.36,3.75,8.0,EN,2002/2003
E3,2002-12-29,Crewe,Oldham,1,2,A,0,1,A,D Elleray,13.0,10.0,6.0,4.0,8.0,14.0,4.0,4.0,3,3,1,0,1.8,3.4,3.75,1.95,3.4,3.25,1.8,3.0,3.5,1.8,3.25,3.75,1.91,3.2,3.6,1.909,3.2,3.6,1.72,3.4,4.0,EN,2002/2003
E3,2003-01-01,Barnsley,Northampton,1,2,A,1,1,D,L Mason,11.0,9.0,6.0,7.0,16.0,16.0,9.0,4.0,2,1,0,0,1.833,3.25,3.75,1.82,3.3,3.95,1.85,3.0,3.3,1.8,3.4,3.6,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E3,2003-01-01,Blackpool,Huddersfield,1,1,D,0,0,D,T Parkes,8.0,5.0,1.0,3.0,17.0,15.0,4.0,7.0,1,2,1,0,1.615,3.4,5.0,1.62,3.45,5.0,1.6,3.3,4.0,1.57,3.5,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.61,3.3,5.0,EN,2002/2003
E3,2003-01-01,Cardiff,Swindon,1,1,D,0,0,D,A Penn,13.0,10.0,7.0,8.0,9.0,15.0,4.0,7.0,2,3,0,0,1.444,3.75,6.5,1.45,3.75,6.65,1.45,3.5,5.0,1.44,3.6,6.5,1.44,3.75,6.5,1.444,3.75,6.5,1.44,3.6,6.5,EN,2002/2003
E3,2003-01-01,Chesterfield,Luton,2,1,H,0,1,A,M Ryan,13.0,12.0,9.0,9.0,12.0,12.0,5.0,11.0,2,4,0,0,2.4,3.2,2.6,2.42,3.25,2.6,2.35,3.0,2.35,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.6,3.1,2.4,EN,2002/2003
E3,2003-01-01,Crewe,Mansfield,2,0,H,0,0,D,M Pike,11.0,8.0,7.0,2.0,11.0,18.0,7.0,0.0,1,4,0,1,1.5,3.5,6.0,1.45,3.8,6.51,1.5,3.4,4.7,1.44,3.6,6.5,1.53,3.4,6.0,1.533,3.4,6.0,1.5,3.4,6.0,EN,2002/2003
E3,2003-01-01,Peterboro,QPR,0,2,A,0,1,A,A Hall,10.0,13.0,1.0,8.0,13.0,10.0,7.0,14.0,2,2,0,0,2.5,3.2,2.5,2.42,3.25,2.6,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.62,2.4,3.2,2.6,2.37,3.1,2.62,EN,2002/2003
E3,2003-01-01,Plymouth,Cheltenham,3,1,H,2,1,H,M Cooper,18.0,6.0,11.0,2.0,14.0,12.0,6.0,1.0,0,5,0,0,1.667,3.4,4.5,1.68,3.4,4.6,1.65,3.2,3.9,1.67,3.4,4.33,1.62,3.4,5.0,1.615,3.4,5.0,1.66,3.3,4.5,EN,2002/2003
E3,2003-01-01,Stockport,Port Vale,1,1,D,1,0,H,C Webster,14.0,6.0,8.0,3.0,19.0,8.0,10.0,0.0,3,2,0,1,2.1,3.25,3.0,2.02,3.3,3.26,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E3,2003-01-01,Tranmere,Oldham,1,2,A,0,1,A,C Foy,16.0,11.0,6.0,8.0,18.0,17.0,9.0,12.0,3,3,0,0,2.3,3.2,2.7,2.28,3.25,2.8,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.0,3.2,3.2,EN,2002/2003
E3,2003-01-01,Wigan,Notts County,3,1,H,1,0,H,J P Robinson,27.0,3.0,18.0,2.0,10.0,10.0,15.0,4.0,0,1,0,0,1.364,4.0,7.5,1.42,4.0,7.5,1.35,3.8,6.2,1.36,3.75,8.0,1.36,3.75,8.5,1.364,3.75,8.5,1.33,4.0,8.0,EN,2002/2003
E3,2003-01-01,Wycombe,Bristol City,2,1,H,0,0,D,G Salisbury,8.0,13.0,2.0,8.0,13.0,10.0,5.0,5.0,4,1,0,0,3.0,3.25,2.1,3.2,3.25,2.06,2.9,3.0,2.0,3.0,3.2,2.1,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.25,1.9,EN,2002/2003
E3,2003-01-04,Colchester,Tranmere,2,2,D,1,1,D,L Cable,12.0,16.0,4.0,10.0,11.0,13.0,6.0,6.0,1,0,0,0,2.4,3.2,2.6,2.47,3.3,2.52,2.35,3.0,2.35,2.5,3.25,2.4,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E3,2003-01-04,Northampton,Wycombe,0,5,A,0,2,A,M Ryan,18.0,15.0,4.0,11.0,5.0,18.0,4.0,1.0,3,3,0,0,2.25,3.25,2.75,2.25,3.25,2.85,2.1,3.0,2.8,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.25,2.75,2.2,3.2,2.8,EN,2002/2003
E3,2003-01-04,Oldham,Peterboro,0,0,D,0,0,D,M Cowburn,13.0,6.0,6.0,4.0,17.0,13.0,6.0,7.0,0,1,0,0,1.533,3.6,5.5,1.57,3.5,5.5,1.65,3.2,3.9,1.5,3.4,6.0,1.5,3.5,6.0,1.5,3.5,6.0,1.57,3.5,5.0,EN,2002/2003
E3,2003-01-04,QPR,Stockport,1,0,H,0,0,D,M Thorpe,8.0,8.0,5.0,1.0,11.0,14.0,8.0,4.0,0,2,0,0,1.615,3.4,5.0,1.71,3.4,4.5,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.72,3.4,4.0,EN,2002/2003
E3,2003-01-04,Swindon,Chesterfield,3,0,H,1,0,H,S Tomlin,19.0,3.0,11.0,1.0,9.0,8.0,8.0,0.0,0,0,0,0,2.1,3.25,3.0,2.1,3.3,3.1,2.1,3.0,2.8,2.1,3.4,2.8,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,EN,2002/2003
E3,2003-01-10,Bristol City,Wigan,0,1,A,0,0,D,D Pugh,14.0,11.0,5.0,6.0,12.0,14.0,4.0,2.0,2,3,0,0,2.5,3.2,2.5,2.42,3.2,2.62,2.3,3.0,2.4,2.38,3.2,2.6,2.63,3.2,2.38,2.4,3.2,2.6,2.3,3.2,2.62,EN,2002/2003
E3,2003-01-11,Colchester,Crewe,1,2,A,1,0,H,K Hill,11.0,17.0,6.0,9.0,12.0,7.0,8.0,8.0,3,0,0,0,2.8,3.25,2.2,2.85,3.3,2.2,2.6,3.0,2.2,2.75,3.25,2.2,2.8,3.2,2.25,2.8,3.2,2.25,2.8,3.2,2.2,EN,2002/2003
E3,2003-01-11,Huddersfield,Peterboro,0,1,A,0,0,D,E Wolstenholme,9.0,5.0,7.0,2.0,16.0,14.0,6.0,7.0,1,1,0,0,2.1,3.25,3.0,2.05,3.25,3.2,2.1,3.0,2.8,2.1,3.2,3.0,2.2,3.25,2.8,2.2,3.25,2.8,2.1,3.2,3.0,EN,2002/2003
E3,2003-01-11,Mansfield,Wycombe,0,0,D,0,0,D,L Mason,14.0,4.0,6.0,3.0,11.0,16.0,12.0,3.0,2,2,0,0,2.4,3.2,2.6,2.25,3.3,2.8,2.3,3.0,2.4,2.2,3.25,2.75,2.25,3.25,2.75,2.3,3.2,2.7,2.3,3.2,2.62,EN,2002/2003
E3,2003-01-11,QPR,Barnsley,1,0,H,1,0,H,G Hegley,4.0,6.0,1.0,2.0,12.0,11.0,8.0,8.0,0,3,0,0,1.615,3.6,4.5,1.75,3.4,4.15,1.65,3.2,3.9,1.67,3.4,4.33,1.67,3.4,4.5,1.7,3.4,4.333,1.61,3.3,5.0,EN,2002/2003
E3,2003-01-14,Oldham,Brentford,2,1,H,1,1,D,M Clattenburg,8.0,6.0,4.0,3.0,16.0,19.0,7.0,4.0,5,2,1,0,1.727,3.5,4.0,1.7,3.45,4.25,1.7,3.2,3.7,1.91,3.2,3.5,1.73,3.25,4.33,1.727,3.4,4.2,1.72,3.4,4.0,EN,2002/2003
E3,2003-01-18,Barnsley,Luton,2,3,A,1,1,D,S Mathieson,17.0,9.0,9.0,6.0,13.0,15.0,5.0,3.0,4,2,0,1,2.5,3.2,2.5,2.45,3.3,2.55,2.4,3.0,2.3,2.5,3.25,2.4,2.62,3.2,2.38,2.6,3.2,2.4,2.75,3.2,2.25,EN,2002/2003
E3,2003-01-18,Blackpool,Northampton,2,1,H,0,1,A,H Webb,21.0,3.0,14.0,1.0,7.0,18.0,5.0,5.0,1,2,0,0,1.667,3.5,4.333,1.7,3.4,4.5,1.7,3.2,3.7,1.67,3.4,4.33,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,EN,2002/2003
E3,2003-01-18,Brentford,Notts County,1,1,D,0,1,A,M Jones,13.0,6.0,6.0,2.0,9.0,12.0,4.0,8.0,1,1,0,0,1.667,3.5,4.333,1.7,3.4,4.5,1.65,3.2,3.9,1.62,3.5,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.4,4.33,EN,2002/2003
E3,2003-01-18,Cardiff,Cheltenham,2,1,H,2,1,H,D Gallagher,13.0,6.0,7.0,3.0,5.0,10.0,10.0,3.0,0,0,0,0,1.364,4.0,7.5,1.4,4.0,7.25,1.35,3.6,6.5,1.4,3.75,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.36,3.75,8.0,EN,2002/2003
E3,2003-01-18,Chesterfield,Mansfield,1,2,A,1,1,D,A Hall,8.0,14.0,4.0,7.0,15.0,18.0,5.0,2.0,0,3,1,0,1.8,3.25,4.0,1.72,3.4,4.3,1.75,3.2,3.5,1.73,3.4,4.0,1.73,3.25,4.33,1.727,3.4,4.2,1.8,3.3,3.75,EN,2002/2003
E3,2003-01-18,Crewe,Huddersfield,1,0,H,0,0,D,M Cowburn,19.0,9.0,11.0,4.0,8.0,8.0,4.0,4.0,2,1,0,1,1.4,3.75,7.5,1.4,4.0,7.25,1.4,3.5,5.6,1.36,4.0,7.0,1.36,4.0,7.5,1.364,4.0,7.5,1.4,3.75,7.0,EN,2002/2003
E3,2003-01-18,Peterboro,Port Vale,1,2,A,0,0,D,K Hill,6.0,6.0,2.0,5.0,17.0,14.0,2.0,3.0,2,4,1,0,2.0,3.25,3.25,2.05,3.3,3.2,2.0,3.0,2.9,1.91,3.25,3.4,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E3,2003-01-18,Plymouth,QPR,0,1,A,0,0,D,P Walton,19.0,4.0,10.0,1.0,2.0,14.0,10.0,4.0,0,1,0,1,2.2,3.25,2.8,2.15,3.3,3.0,2.1,3.0,2.8,2.0,3.4,3.0,2.2,3.2,2.88,2.2,3.2,2.875,2.2,3.2,2.8,EN,2002/2003
E3,2003-01-18,Stockport,Swindon,2,5,A,0,2,A,S Baines,12.0,10.0,7.0,7.0,12.0,9.0,2.0,3.0,0,0,0,0,2.2,3.25,2.8,2.15,3.3,3.0,2.1,3.0,2.8,2.2,3.25,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,EN,2002/2003
E3,2003-01-18,Tranmere,Bristol City,1,1,D,0,1,A,B Curson,7.0,7.0,5.0,3.0,12.0,13.0,11.0,4.0,0,2,0,0,2.375,3.2,2.625,2.4,3.3,2.6,2.3,3.0,2.4,2.38,3.2,2.6,2.38,3.2,2.62,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E3,2003-01-18,Wigan,Colchester,2,1,H,1,0,H,A Penn,15.0,5.0,7.0,4.0,7.0,10.0,6.0,4.0,3,1,0,0,1.286,5.0,7.5,1.33,4.4,8.0,1.3,3.8,7.5,1.29,4.5,8.0,1.3,4.5,8.0,1.3,4.5,8.0,1.28,4.5,8.0,EN,2002/2003
